song_id,artist,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
8801d19f407ae2d8,Oxxxymiron,0.019468802684025125,9.842799847958569e-05,0.00931120367297694,0.058649541005880414,0.00017523983816818936,0.0006076058984855053,0.013337575987055802,0.3037888953511248,0.00702051735934219,0.005693688056098786,0.04302858539704497,0.07379346197721831,0.01215443579895673,7.325929488605977e-05,0.17114232386306286,0.0001258516670408221,0.07747963702820367,8.228424792764723e-05,9.221048846433097e-05,0.2038764523855573
b29d9cb17c881382,Oxxxymiron,0.19381001304857223,0.021651211805593887,0.03159186197257188,0.025900436181971694,0.016729203736560883,0.4448718660797067,0.02326149272765996,0.018979528637978648,0.008919102007774538,0.042202177764271404,0.09698768561594659,0.012675724736018862,0.000124019932611143,0.0001185941565110951,0.023924184609045978,0.00431064090831319,0.03354389915891595,0.00013320400997372814,0.00014927287481535293,0.00011588003518627381
233f1fbeaf1000a2,Oxxxymiron,0.30593834922886226,0.02802629169958861,0.17556887290613435,0.02659350586052642,0.0355757567959301,0.17439025059887583,0.0001745107965754388,0.10963914370144907,0.04515956950274845,0.00910748495722111,0.0005709286494851153,0.023174028189615885,0.0001572512346842039,0.000150371627226296,0.02609142424643017,0.0002583224111851817,0.00030368233402838064,0.00016889620172622362,0.03880442881309242,0.00014693024461445744
7e1255d8f18f2c03,Скриптонит,0.0009878156088197728,0.00021384129376007406,0.0004528118256548433,0.00022116221719671413,0.00038072020754354753,0.1343248113683801,0.00018471071527400453,0.001436529527608452,0.00022516303367911132,0.0002891373747489048,0.859249877710136,0.00021823584143455452,0.00016644234175059144,0.0001591606211757421,0.0003601080878720721,0.00027342101439580685,0.0003214318308186954,0.00017876793104519407,0.00020033334673593903,0.00015551810196988975
053daed925feba37,Скриптонит,0.000987815443070792,0.0002138412830803751,0.00045281180304043657,0.00022116220615139235,0.00038072018852955295,0.13434666466349424,0.00018471070604914998,0.0014359983691640578,0.0002251630224339801,0.0002891373603087559,0.8592285559390321,0.0002182358305353823,0.00016644233343809914,0.00015916061322691476,0.00036010806988749156,0.00027342100074056715,0.00032143181476569123,0.00017876792211713507,0.0002003333367308563,0.00015551809420297775
955bcd26556cf785,Скриптонит,0.0009878180573365727,0.00021384129458158942,0.0004528118273944131,0.00022116221804635434,0.0003807202090061626,0.13417070406624493,0.00018471071598360878,0.0014383411884724806,0.00022516303454412148,0.0002891373758596855,0.8594021708875198,0.00021823584227295242,0.00016644234239001395,0.00015916062178719038,0.0003601080892555014,0.00027342101544621,0.000321431832053542,0.00017876793173196787,0.00020033334750556083,0.00015551810256734456
16fd3ee6e4527706,Скриптонит,0.0009878146699217345,0.00021384126301632334,0.00045281173487079736,0.0002211621863968203,0.00038072014641619403,0.13436826212637024,0.00018471068475365215,0.0014351678065077221,0.0002251630028485358,0.00028913731432388714,0.859207790239456,0.00021823581065710262,0.00016644231137033662,0.0001591606054032457,0.00036010802690279,0.0002734209540913158,0.000321431799249848,0.00017876791512233198,0.00020033331609577886,0.00015551808622532733
f7c0e5fedf2b479f,Скриптонит,0.46416148152951303,0.00036482271082251787,0.0007725377734964883,0.030024880290811694,0.0006495300276520959,0.2339185158604974,0.00031512463200281435,0.19916984271374286,0.0003841380789231071,0.02266781758077561,0.0010304846714189605,0.018557008199772816,0.00028395798051311123,0.00027153506879480454,0.0006143620651695343,0.025353498543637075,0.000548377977728342,0.00030498599260635233,0.00034177754136111737,0.0002653207607602904
91b8983c3a6de62a,Скриптонит,0.0009809748050767716,0.00021096631402683582,0.00044673939557170336,0.00021818879370569407,0.00037560596337477963,0.0013257688326787796,0.00018222735688736312,0.803926745621631,0.00022213582628139377,0.00028525014871324676,0.11402893623944294,0.00021530176634280266,0.00016420460526900531,0.01163087003922153,0.00035526677956944884,0.0002697449949678148,0.06463364082692763,0.00017636449181859923,0.0001976399604474175,0.0001534272380451951
af6aedf9f27d3f23,Скриптонит,0.24897070390615306,0.00028034513484416517,0.035839864934317525,0.00028994282091705353,0.0004991258344628377,0.2593170862104197,0.00024215503234907367,0.24993914522162455,0.00029518788385824926,0.0003790580756321147,0.00950523042621091,0.016583113977535993,0.0002182052732655031,0.00020865897000254418,0.00047210214352237293,0.08676336987757127,0.07176906232522522,0.00023436408287069802,0.017989394226357272,0.0002038836428598542
ec17224fee8b07bc,Баста,0.0006802601206007461,0.00014830673209393548,0.0003140382750628721,0.99443169864495,0.0002640424393142058,0.0008861334962402935,0.00012810361162141605,0.000961953274700367,0.00015615878472961925,0.00020052730808582623,0.0004185276811929389,0.0001513545140318973,0.00011543383504366752,0.0001103836952097465,0.00024974742496355483,0.0001896274153045253,0.0002229246970939943,0.00012398208761712373,0.00013893848645169085,0.00010785747569159284
72f4a60d2cf99d51,JILLZAY - ТВОY НОМЕР,0.0008296228461662315,0.0001787030503597029,0.00037842444899769165,0.0001848209952213751,0.030640100706931836,0.001109764481726896,0.0001543591676867063,0.562267501220493,0.00018816441391860807,0.11203803056808812,0.11226659946310975,0.03759257968580465,0.0001390926526613405,0.0001330074641584783,0.000300935389595559,0.08802913982792489,0.05312238249435554,0.0001493929195205738,0.00016741472307983825,0.0001299634801992434
