artist,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
Анатолий Александрович,0.0016880707611809376,0.00036953364896748594,0.0007824636103551766,0.00038218473431958093,0.0006579087087863689,0.0021523688066655794,0.0003191938322636415,0.0023687751024765984,0.9862235393597377,0.0004996508161850386,0.0010424144152852116,0.00037712774025136655,0.0002876247339956204,0.00027504137325431364,0.0006222906275780454,0.00047249176296365386,0.0005554579327426122,0.00030892428415958787,0.00034619092267495474,0.0002687468261564739
Детская,0.0015923789278586592,0.00034861510667165787,0.0007381695816256726,0.0003605500635299067,0.0006206658943639384,0.00203038633229097,0.00030112493189332683,0.0022311839007525774,0.9870071292782977,0.0004713665928516119,0.0009834475231711875,0.00035577933459481325,0.00027134289523256965,0.00025947185038523743,0.0005870640091053684,0.0004457449778085886,0.00052401469392079,0.0002914367034079064,0.00032659375182828444,0.0002535336504092014
Louis Armstrong,0.0045937132602408785,0.0009693947793821625,0.08572626830569259,0.0010025822817113636,0.001725901228192559,0.006167852694624355,0.0008373386635285028,0.5176885256999396,0.12321075430508534,0.0013107304675718638,0.0807595552656968,0.0009893162913247797,0.0007545237214355864,0.000721513927079121,0.0016324626904494846,0.0012394840642111203,0.1682465222674591,0.0008103986470891452,0.0009081599181722924,0.0007050015211133078
Злой Дух,0.0837470547395067,0.0369523330226279,0.0003520011216542165,0.00017191946149914638,0.1370614221489144,0.16969133048142346,0.00014358404388284006,0.0020984761258171724,0.07567557226079513,0.00022475972318559216,0.00046946951170332416,0.00016964464781923683,0.4056717604740632,0.00012372280344452436,0.0002799282768423806,0.00021254261865008193,0.07241213588280812,0.014265723120367032,0.0001557282287684563,0.0001208913062270586
♨♨♨Детская песня♨♨♨,0.0017799346050429215,0.0003895724033895592,0.0008248948054035695,0.00040290952459104233,0.0006935852505084318,0.002269679656025794,0.00033650279148406023,0.0024947779915799662,0.9854779733395306,0.0005267454487360136,0.0010989792526634899,0.000397578314089217,0.0003032218050155769,0.00028995610461326555,0.0006560356634804864,0.000498113682717607,0.0005855788995784186,0.0003256763703975519,0.00036496386353867627,0.00028332022761377493
детская песенка,0.0015923757208289996,0.0003486151509082263,0.0007381696102504667,0.0003605500781843413,0.0006206659276978071,0.002030386949413158,0.0003011249489292813,0.002231165883377085,0.9870071493276689,0.0004713666321687952,0.0009834476001738875,0.0003557793494404394,0.0002713429134620682,0.0002594718981943086,0.0005870640437858652,0.000445745018152583,0.0005240147311280495,0.000291436749935955,0.00032659379694738007,0.00025353366935242273
Тараканы!,0.24061677207485102,0.01621083983819934,0.0038498640564419775,0.005374009461089802,0.006905078838769009,0.27905820028743605,0.014437627671867983,0.06220431807262372,0.1881534365535465,0.012101925427749065,0.12002640992423383,0.0005923952208611795,0.003452139841534084,0.00043203716824075447,0.004249022138815602,0.000742193849779344,0.04014251982945351,0.00048526068113454075,0.0005437994176443879,0.0004221496457283254
Оксана Дроздова,0.11420453383488642,0.05312259729107893,0.11819628132904514,0.008492491050458137,0.2768635116054552,0.40212354534682015,0.0005807409903774685,0.004547607355709519,0.000707925433487402,0.0009090644091414727,0.001897779163859168,0.0006861459141854592,0.0005233042185910413,0.0005004100809119119,0.013092936546083797,0.0008596512714979907,0.0010106003283584727,0.000562056575795321,0.0006298594711722913,0.0004889577830847127
Оксана Дроздова.,0.003174719525606907,0.04035554393103678,0.0014422817237461278,0.0007043817721493549,0.07593050529156743,0.6030465909269456,0.021106428995247985,0.03272623217506496,0.0007171240098322349,0.0009208766453610422,0.0019226193227042658,0.0006950615042766199,0.0005301038631289544,0.0005069123036957877,0.07625961230237008,0.0008708213219771559,0.059604601124832145,0.052415726668282876,0.0006380437304875442,0.02643181286168617
Оксана Почепа,0.006520530395681327,0.05214745328159462,0.002984439573969242,0.04558052625656238,0.0025091064881114515,0.6952023109211317,0.00121732082910148,0.009964768128857594,0.0014839185593933759,0.0019055363336533701,0.003979595957670897,0.0014382653583089446,0.0010969245654814227,0.1641523438018603,0.002373264239149052,0.001801958708474627,0.0021183712548948045,0.0011781554540882635,0.0013202805217342694,0.0010249293702808936
D-Bosh,0.0655811491210291,0.2165035169782787,0.00120840799363074,0.0005902012145139357,0.10886431534239759,0.2438850377967745,0.0004929254575889235,0.03898157035794681,0.03568116848142715,0.0007716021061054786,0.0016107760798354754,0.0005823917847213967,0.00044417384137205066,0.00042474159469858526,0.23079530819412736,0.0007296609308329768,0.0008577842992363504,0.05104563081967136,0.0005346165727832474,0.0004150210330282955
Бабич Анжела,0.002393559197711792,0.0005157165315302905,0.0010922424868973519,0.0005333722529602548,0.0009181752797891549,0.0033709246807090854,0.00044546291519241777,0.03514609306450447,0.0005430209289637071,0.0006973067873892111,0.0014597933459888,0.0005263147490577519,0.0004014054806884025,0.7130983107847151,0.0008684691413278088,0.21634999303269759,0.0007751928828747386,0.020006447009180323,0.00048313971354430957,0.0003750597342774629
"Марьяж ""Декорации""",0.14623844579783737,0.17421954532947737,0.0788250035814326,0.28394967319459474,0.14602379459335482,0.002767243132311145,0.0003821054014520526,0.0032250516924807364,0.00046578789832129886,0.000598129637200059,0.020830489372803022,0.038356400728328494,0.00034431419798323275,0.00032925072630693854,0.0007449473287913083,0.0005656176933993653,0.0006649367745141459,0.08997145096488794,0.000414423484658408,0.011083388469864962
"Гр. ""Они""",0.22041158792154053,0.012554326413086308,0.005123512103609638,0.00032581192364015434,0.0005608700756897582,0.6036807599979663,0.01860682947989098,0.0021563569428024124,0.00033170585647351766,0.000425951621887104,0.11364431124418241,0.00032150083165273405,0.0002451996432116022,0.00023447236473068503,0.019712886741956245,0.00040279859456656726,0.00047352724375837856,0.0002633574930432312,0.0002951272328187498,0.00022910627349263018
Большая разница,0.48076362292119973,0.039182882336033,0.14024084812916457,0.0005290337162139605,0.0009107063725119904,0.07946017288958745,0.00044183943519350295,0.003532713371055052,0.024332537535555487,0.0006916346460903314,0.0014439663719147862,0.0005220336054454046,0.00039814035852788355,0.0003807220670882172,0.10757550949239589,0.08749247906860076,0.0007688849933067992,0.030481054016894448,0.0004792097681805169,0.00037200890504020587
Армейские Песни,0.0021453465865917893,0.06679734918059706,0.0009579219609950802,0.09967269874754518,0.0008053333231429576,0.2252020696074465,0.01680627919710842,0.35075796453262625,0.00047628080891716046,0.0006116039787724356,0.05972718076669621,0.00046162790430673864,0.00035207061588977745,0.0003366678220303594,0.0007617270566766438,0.0005783594902127285,0.0006799156704725428,0.015102838159819547,0.0004237592830358029,0.15734300530711684
Tony Gun,0.0012266289615068223,0.0714836753829536,0.010463421777185714,0.00027310884581079905,0.0004701465030710621,0.2979895329483347,0.07951512601265946,0.11291766753955372,0.0002780493668069312,0.009034365885437346,0.41383724576814446,0.00026949511030653265,0.00020553633999351411,0.0001965443036526171,0.00044469229162976624,0.0003376421694226609,0.000396929905671677,0.0002207569747258884,0.0002473876940226709,0.00019204621911009871
Курские соловьи,0.09307957956675056,0.2539326079580837,0.08786839113999129,0.0006315053904099271,0.001087109357502894,0.5309779855426664,0.01925352418961514,0.004169658453301162,0.0006429292820385534,0.0008256012445995148,0.0017248919773216916,0.0006231493911907881,0.00047525853686993143,0.00045446638588200777,0.0010282523427947493,0.0007807248343457526,0.0009178151427635779,0.0005104529776338431,0.0005720307343259034,0.0004440655519126451
Типа РВ!,0.0032500933275266077,0.07898054762765283,0.0014812660625239291,0.0007234400603883926,0.0012453663693340726,0.6387917193786811,0.0006042041155669794,0.10121778818001989,0.028870667332930082,0.040325748367459814,0.0978576732965132,0.0007138676362363155,0.0005444467940205314,0.0005206276960725014,0.0011779453691907816,0.0008943829164727502,0.0010514307894370736,0.0005847648529234014,0.0006553071223673854,0.0005087127046823661
"Из к/ф ""Снежная любовь",0.003051966956196884,0.023642749190808374,0.0013940084510670153,0.0006808680745334384,0.07065371234021062,0.6660031987029202,0.0005686487832093257,0.17906810953797847,0.0006931849303680974,0.0008901357636947849,0.001857857323261058,0.0006718589268001221,0.01579316123937303,0.0004899905113274332,0.0011086231958787635,0.0008417514668706595,0.0009895572293457597,0.03050509622824982,0.0006167444864888332,0.00047877666141728757
ВИА Пламя,0.002337132180895853,0.7243374665034992,0.0010671021120622322,0.000521174070936395,0.0008971794682793192,0.19825850501865752,0.00043527519831753855,0.027957593888859912,0.0005306020815167894,0.0006813592140279316,0.0014226688220571196,0.03727641808104662,0.0003922253683521171,0.0003750658384513662,0.0008486033160698154,0.0006443230790166268,0.0007574623491948255,0.00042127093086666447,0.000472090347959962,0.00036648212993224547
Дворовые песни,0.0014297202100174797,0.1076020991839991,0.0005764927993378751,0.18777994986366298,0.0004846964577628462,0.2990795043048481,0.02553263533002387,0.23299533704471234,0.0002866541871711373,0.00036809975052647906,0.03297898838268849,0.0002778352018918651,0.00021189709210141128,0.00020262677913131434,0.0004584523382560306,0.0003480912145593869,0.00040921377503166923,0.00022758877292942479,0.00025504361189058875,0.10849507369945763
Окси,0.09280374869686495,0.006049840704180415,0.011131023972153166,0.013308771578108697,0.0006743037037228179,0.44365347024361057,0.0003271449467010917,0.0892661328740773,0.004267853659421421,0.005908524110015809,0.14323930927472445,0.0022469644277027046,0.00029478946086926967,0.0002818926661828467,0.018288417393323018,0.00048426157503835996,0.11940522940144704,0.011496453410089851,0.0019704743030003447,0.034901393598765935
Toto Cutugno,0.001133162591201085,0.0002447158175904123,0.0005181939628881542,0.0797462656673706,0.00043569039062414276,0.001550986052004195,0.05371491536754354,0.03954504649888109,0.00025767217424111754,0.00033088338768940605,0.32267754081603917,0.020881067258337174,0.00019047336138968744,0.00018214030853483444,0.349522252418347,0.0003128976851296839,0.011180582145827086,0.00020457853360380518,0.00022925757911939468,0.1171416779836384
Jencarlos,0.001411102772504543,0.00030756088241354785,0.1095928522131492,0.00031809032858098326,0.00054757735938372,0.09446043180096908,0.0002656633264382911,0.002036116638688644,0.0003238445635620035,0.00041585682225127237,0.0008679209066150295,0.00031388141975181486,0.0002393885326973817,0.00022891547520386785,0.7043106857158871,0.00039325240003772785,0.0004623046458977239,0.0002571160258327145,0.0002881328523918994,0.08295930531774354
NATALIA OREIRO,0.000708916649669535,0.00015324562646254171,0.000324510977313178,0.0001584920431425579,0.00027283721236026853,0.000971540017995486,0.0001323696957379503,0.0010954111621975175,0.00016135916341574814,0.00020720526452418155,0.0004328318863067752,0.00015639489382713,0.00011927799211673613,0.00011405968246168436,0.8537252758230645,0.00019594238744680888,0.00023034861652853367,0.00012811091756910985,0.00014356540117295395,0.14056830458668687
Rido,0.0006906407370942064,0.00014705068227871884,0.0003113862902891445,0.00015208500488259982,0.0002618100811834941,0.3572993881064063,0.02129085175236483,0.10874330725761315,0.27022175176972374,0.00019882900370790234,0.00041517061242308503,0.021502511580469164,0.00011445618427194218,0.00010944882273017405,0.19530584023172304,0.00018802141948863656,0.00022103692988714775,0.00012293203861511522,0.00013776177237857912,0.022565719722469044
Доктор Айболит,0.001179405226753258,0.0002556254559845801,0.0005412850165371037,0.00026437686117619755,0.0004551127675878933,0.0015471616851822415,0.00022080281099577163,0.0017393421892875917,0.000269159435311963,0.0003456342299795823,0.0007214176410699542,0.00026087869725512227,0.00019896483965157482,0.0001902602916258608,0.00043047192281543695,0.9903567790171327,0.0003842389758525431,0.00021369882808736212,0.00023947808371254913,0.00018590602400066564
Регги,0.0011794055569737906,0.00025562549358080556,0.0005412850927273484,0.00026437689906316244,0.0004551128118114908,0.0015472799563410328,0.00022080283288320303,0.001746312789079618,0.00026915947335781463,0.0003456342705660813,0.0007214177232445691,0.0002608787059220403,0.00019896486081350464,0.00019026031249860792,0.0004304719953242465,0.9903496891637473,0.00038423901772156985,0.00021369886429070022,0.00023947812077232622,0.00018590605928067055
реги,0.0011794054208478914,0.0002556254766927306,0.0005412850569669744,0.0002643768815969198,0.0004551127817441481,0.001547206337848806,0.0002208028182957112,0.0017433230702794903,0.0002691594555756079,0.0003456342477315142,0.0007214176755836083,0.0002608786886869082,0.00019896484766875354,0.0001902602999289288,0.00043047196688481644,0.9903527529792084,0.00038423899233655344,0.00021369885017253696,0.00023947810495103858,0.0001859060469986582
. ιllιlιιl Сява,0.19451742662061972,0.03203059244743927,0.1380078146700196,0.00027866366593859047,0.0004797079136165072,0.0314880896167313,0.00023273488364916926,0.02754377846815457,0.0002837046820223431,0.00036431233596727683,0.0007608467438307595,0.0002749764435834869,0.00020971679593920458,0.021785332966109693,0.0004537357435660905,0.539891104279816,0.0004050036222206256,0.010544086425799784,0.0002524193750832278,0.00019595229989270366
Лигалайз,0.2602447976687797,0.01677774192277497,0.07297207822972397,0.013101888107692895,0.025495641568990656,0.21203816843641968,0.000549880269151194,0.18872069236719777,0.008253003193469336,0.012633869521058385,0.07969098386996883,0.04504993933885521,0.0031165512347865586,0.004354997916589063,0.01811878515133653,0.020866226340793333,0.011114850133527634,0.0018436022253943288,0.0029073943249395395,0.002148908178550418
ЮГ,0.37707695245192957,0.0001316580264586561,0.027954163287723398,0.00013616538067916015,0.0002344044947232852,0.3529250889521571,0.0043441237451904025,0.14542737216270893,0.00013862859810863856,0.0001780164010124208,0.00037183353471290635,0.00013436366426231372,0.024829283377549353,9.79921752999247e-05,0.015330031745768144,0.02128342514261742,0.01905232812452285,0.00011006402308359615,0.00012334143165177204,0.010120763279840161
Bad Balance,0.04254757824234144,0.00013669755059754916,0.7189331356339885,0.00014137743180779185,0.00024337526517892135,0.0718182942430629,0.00011807588374484394,0.0073061355683789525,0.018848106384583167,0.0001848304167545299,0.03160728860202046,0.07891365602564669,0.00010639787398605091,0.008641460265642342,0.00023019896481847634,0.00017478373120141704,0.00020547486159385608,0.019615655847214225,0.00012806262268541833,9.941458475249903e-05
Каста - Влади - Что Нам Делать в Греции?,0.15240723092684452,0.00014191035258744213,0.16492220851306358,0.00014676868369752844,0.00025265874178163607,0.05461122377651933,0.005524455101324196,0.17875988756051658,0.00014942373861351078,0.04418174175366836,0.17961205509462405,0.06486586676461535,0.013290499141578795,0.02559615827160861,0.000238978327364199,0.03390011649022812,0.05051229093391729,0.00011863480625955881,0.030664685376505702,0.00010320564468164105
Домино,0.13957137164874758,0.0003045981303437389,0.042759158997999154,0.013963926174464483,0.04117279056096235,0.3586659052142675,0.0012742277945599159,0.14245154910004504,0.008091002636268345,0.015113789834195543,0.0797043989432773,0.005742277635960693,0.0016143775530781733,0.00022671032013579177,0.019226748495633238,0.0027539918154850544,0.00045785192560228504,0.007362023697743192,0.11865132189351926,0.000891977627711359
Domino,0.20147055160283814,0.0001874928108691976,0.0632311769149359,0.00019391168970787025,0.00033381281160538593,0.07211253710720897,0.00016195155148288973,0.13793617331392985,0.00019741954524942924,0.0002535113570561036,0.3765138345217824,0.04573761620199872,0.00014593412760442953,0.00013954963494105372,0.0003157386637074893,0.00023973146474175322,0.07279751367724278,0.00015674102001540755,0.027738446056940366,0.00013635592614190184
polusplus.com,0.0008062696678854959,0.0001737388884240594,0.00036789603391328254,0.018921655743556424,0.0003093252760580382,0.9369392599626355,0.0001500712615837315,0.0011815478298780535,0.0001829374155900831,0.00023491442444444237,0.032413224266807567,0.00017730930253957912,0.00013522881798792608,0.0001293126643394257,0.006959649909096262,0.00022214539585141128,0.000261152821625441,0.00014524295086459444,0.00016276412545563937,0.00012635324146307312
Валдай,0.00338564195263417,0.000712288691877427,0.0015082760389338197,0.0007366740920238635,0.0012681552438718162,0.16413848985522397,0.0006152569903824369,0.7999680342630191,0.0007500005608744479,0.0009630943758200779,0.0020102904366483894,0.0007269265792799195,0.0005544064710820031,0.0177007832541132,0.0011994967492250472,0.000910744037343977,0.001070664806764564,0.0005954620790366072,0.0006672948119386445,0.0005180187099065002
Animal Jazz,0.29510994392918183,0.0004608105307626367,0.03882572621949602,0.00047658649416920586,0.35057563962890326,0.19254340838943992,0.00039803648172797814,0.09469919962717571,0.00048520795057403965,0.0006230676377503105,0.0013018334851836628,0.0004702803928902251,0.0003586696529264823,0.0003429781488320271,0.0007760060478988591,0.0005891999774615407,0.0006926602482871417,0.00038523030214891404,0.020550386038176424,0.0003351288170138174
Alex Dark Stalker98,0.20400521802921318,0.06712498237359506,0.20097733200256518,0.0003395528915561547,0.05318266677751987,0.001998642609423695,0.00028358846890462556,0.10529338131612996,0.00034569540023836326,0.00044391599271905585,0.0009275550452809048,0.00033505998791579585,0.051409439844889666,0.0002443611345854356,0.0005528768295152718,0.016355321995375226,0.0004934986150042889,0.12815428738587253,0.16729385456776394,0.00023876873193178245
Анимал джаз,0.29519732921431685,0.0004608104510687954,0.039051814722910715,0.0004765864438399862,0.3506322698351375,0.1925801280324758,0.0003980364301002501,0.09475137015645654,0.00048520787128351146,0.000623067589842567,0.0013018347872727424,0.0004702803424567594,0.0003586696006479822,0.00034297809629413117,0.0007760058861040183,0.0005891998707862725,0.0006926601433221727,0.0003852302503094874,0.020091391511027724,0.00033512876434616434
Chpoks,0.14694498283067522,0.0003034452052297609,0.1997541460532476,0.011553659880791968,0.0005402524766984895,0.05841929387491965,0.0002621083077885061,0.4252651276999184,0.00031951101419237804,0.0004102919719786146,0.08779366942188661,0.00030968116648309935,0.00023618511889336602,0.012947209006444058,0.0005110020797423217,0.0003879901435549989,0.05328280780066245,0.0002536753857148287,0.00028427716081254133,0.00022068340036512582
dom1No,0.15451769742584542,0.00017885529332098212,0.00037876351207953454,0.00018497846284662537,0.0003184341519949517,0.4853166706331584,0.00015449068662608956,0.34730706094943525,0.00018832471945500417,0.009248688012481784,0.0005052982083869707,0.00018253085977549302,0.00013921114632302342,0.00013312077681475453,0.00030119260603858036,0.00022868738182912804,0.0002688434361080074,0.00014952018887340118,0.00016755734625387443,0.0001300742023526967
dom!No,0.4886960027562527,0.0004047345180356562,0.0008570965837186996,0.0004185907359466421,0.03858118490631829,0.12596866231465761,0.00034959944779699433,0.1995395357210492,0.00042616302911549053,0.000547246523680056,0.10233902680427646,0.0004130520293700002,0.0003150231570042156,0.0003012411611403118,0.0006815732949056778,0.0005175002538833068,0.009313469619862165,0.00033835164626035965,0.029697598487645593,0.00029434700908058717
ST,0.15022782580188673,0.010765860130337564,0.03173284818161872,0.023153688022412272,0.028787201640547183,0.2118728439061232,0.009076630990503013,0.19945570764452167,0.0038291202954576424,0.028451980895961446,0.09605542532027374,0.05199153904135215,0.008641797691880313,0.014750169788092031,0.04834737848369933,0.00676790635421373,0.007416599730873157,0.012967417732378769,0.024953435883345056,0.03075462246452228
не ну это пиздец песня,0.4851160527463559,0.0001501741064843949,0.00031802794770230316,0.00015531535684884786,0.0002673692333408801,0.10308143022144074,0.01147625801548538,0.25094997375429007,0.0001581250118141691,0.00020305223551940016,0.07795394980152445,0.032558109094203036,0.0001168872883354528,0.00011177356292136656,0.0002528932194759027,0.000192015072392388,0.036563146736987226,0.00012554316854388985,0.00014068788663524937,0.00010921553969896961
Shot,0.15129250421906798,0.0003670644406816219,0.0007772528663322407,0.0003796309931105578,0.04141842663858709,0.3227237461028408,0.003258677179004361,0.1499990400915664,0.0003864985213827654,0.0004963122823177543,0.027233705513203452,0.0003746077889283124,0.02128169216776038,0.004469962507424226,0.11453189388200555,0.11323398245556286,0.023920898359062977,0.00030686004518331916,0.023280292865993434,0.00026695107998393216
Глеб Романов,0.012146021723963452,0.0004260323610359074,0.0009022131812410237,0.058878564903788906,0.014246878621399678,0.25187098053386087,0.0003679959782996763,0.2222542680995133,0.00044858846909436907,0.0005760434220976055,0.001203488165011832,0.17429673030532816,0.0003316002426685676,0.08093088567557746,0.0007174419324482267,0.0005447320672525869,0.0006403830830984452,0.0003561563076747822,0.1485739295662658,0.03028706536037933
Nasty Nay,0.1494765642662345,0.000789349911462803,0.0016718219468933584,0.0008163735731857908,0.0014053585828573188,0.5330009749660988,0.0006818205191334423,0.30052397905277234,0.0008311417290242872,0.0010672897883021739,0.002229378663186479,0.00080557145430298,0.0006143867150165338,0.0005875077575302466,0.0013292713955365232,0.001009275845823937,0.0011864994202363348,0.0006598840320584535,0.0007394881842568392,0.0005740621960868877
Nebo7,0.11043144866269594,0.00022318524394161735,0.06482527158233402,0.0002308260623136195,0.00039735864409665166,0.47441179226506336,0.00019278177959893014,0.2890326602889474,0.008808502673149794,0.0003017714711889408,0.043232764646461336,0.00022777181879923952,0.005963079624008774,0.00016611526192603652,0.0003758443051659505,0.0002853683473559156,0.00033547734742738757,0.00018657933084631842,0.00020908705634643893,0.00016231358833233205
1 klass,0.08581990532034149,0.00012086841905627393,0.160398806077538,0.00012500638737349842,0.03213586483591516,0.0007480801310957915,0.00010440308603256793,0.21093696164578074,0.008174567055403611,0.083476220741135,0.08163799103132856,0.04402601244940992,0.005109971238166956,8.996153891599172e-05,0.014614703102300937,0.004481794588569229,0.2543557442885697,0.00010104408178548376,0.01345419128383816,8.790269744291821e-05
Alex Fish,0.10231453279769787,0.00034705381013674117,0.07287349622754112,0.0003589353035170466,0.0006178933605079184,0.1766535656934805,0.00029977629601854374,0.3691556787612498,0.00036542842636272236,0.0004692557313459522,0.22140734112908983,0.0003541859366901365,0.0002701276415674549,0.0002583097982649771,0.0005844380996190688,0.000443748726632099,0.019443268145377852,0.00029013149023824134,0.0003251310876976286,0.033167701536964515
Domino-Прыгай в такт,0.19737190826098455,0.0002129981397833479,0.13084158341288224,0.00022029019266850064,0.00037922449770046027,0.019265160354768576,0.0001839824177802469,0.14468065105980657,0.0002242752496717135,0.050807888041777015,0.3501310757951189,0.0002173753563959088,0.029115637443803462,0.02828228059335971,0.00035869011309745474,0.00027234293794823825,0.04677326406628635,0.0001780630763229402,0.0003284040815059445,0.00015490490833786088
Гайтана,0.0021198142230326542,0.581119522131992,0.0009647521985381324,0.0004711901878451705,0.07842664960236333,0.3266011688991842,0.00039352958689628205,0.003187964819686943,0.00047971400107074875,0.0006160125324266474,0.0012874380580995275,0.00046495547813654617,0.0003546084824731913,0.0003390946569507595,0.0007672217124345613,0.0005825285181555761,0.0006848184096063322,0.00038086840234517695,0.00042681389068799033,0.0003313342080742357
Эльбрус Джанмирзоев,0.038483461336445805,0.050235673284268305,0.022851884400048098,0.04375612075192806,0.016192582917035212,0.5202619940245888,0.011201346707923223,0.05660929084844482,0.016610849302399283,0.007644153779744906,0.04034833737358985,0.00035278936761674645,0.004784937067022591,0.029398499598213123,0.08203008791190536,0.00961447044971201,0.0005196112561370625,0.048528657592442716,0.0003238490802644406,0.0002514029502695811
Daily,0.0006392427751479721,0.00013873378659451003,0.0002938059401161552,0.0001434833717637715,0.023015671010367708,0.02577808000130579,0.00011983473363736229,0.027554130818603688,0.0001460789823911395,0.03568046995028892,0.044279993603977635,0.7587201770690009,0.012895975560026376,0.009413692386495682,0.01852159989970913,0.0001773872977614479,0.0002085356584758686,0.042042241472286704,0.00012997023013970043,0.00010089545190963581
АК-47,0.11580946878176968,0.04325246053283214,0.06050424901548418,0.005440740237381424,0.03364784745436257,0.0713039831031831,0.023762107111351072,0.06396268408878736,0.018459002631038883,0.20361496523590367,0.059294995474854034,0.017179140949908127,0.008186797253630461,0.01598240611424001,0.016567366978552985,0.018034193445537736,0.13405391756613927,0.019240598079912474,0.06759508895549132,0.004107986989639531
Ак-47,0.1372957306734989,0.05146605247751812,0.10990660070755116,0.00569507587332689,0.018359574237434347,0.07526124064698918,0.021792761527794472,0.14218492919811077,0.0045230356902786475,0.18703843687394214,0.06942991255263259,0.01124510735850808,0.01204200802818018,0.00823089006843639,0.02994986515794734,0.005951068198208975,0.07970356538639455,0.021567847959586987,0.008205265257579544,0.0001510321260807353
ак-47,0.06491203987380692,0.00019313497210998707,0.023422907269493448,0.004773128338609393,0.07917143949378314,0.18244522455370016,0.004439285860188635,0.08466746153826557,0.003463101268867775,0.23950603917266874,0.058279867305909415,0.027883481916060264,0.009356520430327647,0.0001437490524526745,0.04523978732738222,0.00024694556901379375,0.04176861450140253,0.10790510969898696,0.017202126856064724,0.004980035000906011
Витя АК-47,0.10459752222366463,0.10622258868159683,0.06848546577842506,0.00354958136591995,0.0357790005850217,0.0335310207596256,0.008385052234874612,0.0942626704009982,0.013736326279464332,0.12905590380815984,0.1011241331471958,0.04216498421810964,0.008645204309185937,0.004485011202935029,0.005858193553990384,0.0026120705695839045,0.02922556871079194,0.005332866155128683,0.20278353702681706,0.00016329898851086456
Купэ,0.0009023127220630629,0.00019279162722573721,0.0004082702120072917,0.00019939190968533207,0.0003432461200328408,0.2699513775088018,0.00016652853684210708,0.051978843939112895,0.00020299890712241367,0.07467228210245025,0.0005445279013213504,0.11165698302557846,0.00015005843336793947,0.005328183953440744,0.00032466166713249726,0.4548987314306691,0.00028979181820044155,0.00016117074044248028,0.00018061334880618813,0.02744723409569702
Ак,0.1996647294538625,0.00017334602529932213,0.028024474492278063,0.006128245675601631,0.0003086232104722185,0.2518080350462904,0.012719433264167105,0.0420521635238953,0.00018252375853735153,0.19328872358224292,0.005268161944594912,0.0024685787954320153,0.15916643752087026,0.00012902026639763757,0.023163836140646574,0.0002216430772138013,0.020847709364185202,0.05409585124356304,0.00016239608214223936,0.00012606753230750317
Ак 47,0.1178927854974301,0.0002591691418259248,0.013302521068968856,0.00026804186728305397,0.13730717268327966,0.03656301073296393,0.00022386374782814547,0.15390932618954162,0.00027289074046281246,0.16418497430402154,0.04435419129628581,0.0002644951917482031,0.0002017230457745761,0.24541470022786357,0.0004364417762662567,0.0003313779291224421,0.028362323530835797,0.00021666129133963898,0.05089379980701388,0.005340529930144214
█ Ак-47,0.0006476312272916075,0.00014103237182611168,0.00029863433978371493,0.0001458606535408736,0.0002510916621327646,0.0008358840537165927,0.00012182019160086509,0.0009174117391333452,0.00014849926496185537,0.0001906915527426237,0.0003979791861018936,0.00014393064761692866,0.00010977186088315002,0.00010496943064524375,0.00023749732142201753,0.00018032628195265856,0.00021199037570401573,0.00011790082249201591,0.994694509895957,0.00010256712049469287
•АК-47,0.001105288552770802,0.00024004528894267367,0.0005082985353428993,0.0002482633087682769,0.00042737329430554217,0.0015168579426475318,0.00020734505321395443,0.001608011026809426,0.0002527543792304327,0.9909257682660723,0.0006774002370612324,0.0002449783301915363,0.00018683808601359757,0.00017866407118137648,0.00040423641757014083,0.0003069258648600595,0.00036081999097451996,0.0002006740621090672,0.00022488209081466154,0.0001745752011200434
ак 47,0.17888642814738429,0.01456552554976579,0.0008012509773695256,0.0003912560052515145,0.0006735323683116428,0.4513717285463232,0.0003267699788386669,0.1414409873276372,0.000398333823974971,0.0005115104713411665,0.0010681811234885998,0.02316552396341495,0.0002944516012634136,0.02673366847202935,0.0006370632315480911,0.00048370670904191435,0.0005686425127838599,0.15705190570168576,0.00035440784930461974,0.0002751256392415114
Пума,0.000587615404742414,0.03472226783838276,0.05159968027325042,0.01540437959698989,0.00022376779337281855,0.011183293296998704,0.023509485144012462,0.09500777518101773,0.35140775882253206,0.06694029128359837,0.03221590748037136,0.03182857788045769,0.08243646296290072,0.005242371353831447,0.00021165514319380034,0.023262680941730327,0.0646317065833002,0.08732227794233172,0.022170640053781592,9.140502320353573e-05
┴═╦╕АК-47,0.1610384169609234,0.00016658039619666396,0.00035275704285629207,0.0001722833212078489,0.00029657873058820173,0.052610028047561215,0.0001438879345521904,0.046541325434105045,0.00017539993417613057,0.6333965311413495,0.03626824160438705,0.0001700037053480107,0.040223646457845236,0.0001239846604884936,0.0002805204001678183,0.010567979406465729,0.00025039257880035074,0.0001392585771489795,0.016961036498009487,0.00012114716782232708
